tempo;71s;temperatura;33.50°C
tempo;72s;temperatura;33.00°C
tempo;73s;temperatura;33.50°C
tempo;74s;temperatura;33.75°C
tempo;75s;temperatura;33.50°C
tempo;76s;temperatura;33.50°C
tempo;77s;temperatura;33.50°C
tempo;78s;temperatura;33.75°C
tempo;79s;temperatura;33.75°C
tempo;80s;temperatura;33.75°C
tempo;81s;temperatura;33.50°C
tempo;82s;temperatura;33.75°C
tempo;83s;temperatura;33.25°C
tempo;84s;temperatura;33.50°C
tempo;85s;temperatura;33.50°C
tempo;86s;temperatura;33.50°C
tempo;87s;temperatura;33.75°C
tempo;88s;temperatura;33.50°C
tempo;89s;temperatura;33.75°C
tempo;90s;temperatura;33.75°C
tempo;91s;temperatura;33.25°C
tempo;92s;temperatura;33.50°C
tempo;93s;temperatura;33.75°C
tempo;94s;temperatura;33.50°C
tempo;95s;temperatura;33.25°C
tempo;96s;temperatura;33.50°C
tempo;97s;temperatura;33.25°C
tempo;98s;temperatura;33.25°C
tempo;99s;temperatura;33.50°C
tempo;100s;temperatura;33.50°C
tempo;101s;temperatura;33.75°C
tempo;102s;temperatura;33.75°C
tempo;103s;temperatura;33.50°C
tempo;104s;temperatura;34.00°C
tempo;105s;temperatura;33.75°C
tempo;106s;temperatura;33.50°C
tempo;107s;temperatura;33.75°C
tempo;108s;temperatura;33.50°C
tempo;109s;temperatura;33.25°C
tempo;110s;temperatura;33.50°C
tempo;111s;temperatura;33.25°C
tempo;112s;temperatura;33.50°C
tempo;113s;temperatura;33.50°C
tempo;114s;temperatura;33.50°C
tempo;115s;temperatura;33.50°C
tempo;116s;temperatura;33.50°C
tempo;117s;temperatura;33.75°C
tempo;118s;temperatura;33.75°C
tempo;119s;temperatura;33.75°C
tempo;120s;temperatura;33.75°C
tempo;121s;temperatura;33.75°C
tempo;122s;temperatura;34.00°C
tempo;123s;temperatura;33.75°C
tempo;124s;temperatura;33.75°C
tempo;125s;temperatura;33.75°C
tempo;126s;temperatura;33.25°C
tempo;127s;temperatura;33.75°C
tempo;128s;temperatura;33.75°C
tempo;129s;temperatura;33.75°C
tempo;130s;temperatura;33.75°C
tempo;131s;temperatura;33.75°C
tempo;132s;temperatura;33.75°C
tempo;133s;temperatura;33.50°C
tempo;134s;temperatura;33.75°C
tempo;135s;temperatura;33.75°C
tempo;136s;temperatura;34.00°C
tempo;137s;temperatura;33.75°C
tempo;138s;temperatura;33.50°C
tempo;139s;temperatura;33.75°C
tempo;140s;temperatura;34.00°C
tempo;141s;temperatura;33.75°C
tempo;142s;temperatura;33.75°C
tempo;143s;temperatura;33.75°C
tempo;144s;temperatura;33.50°C
tempo;145s;temperatura;34.00°C
tempo;146s;temperatura;33.75°C
tempo;147s;temperatura;34.00°C
tempo;148s;temperatura;34.00°C
tempo;149s;temperatura;33.50°C
tempo;150s;temperatura;34.25°C
tempo;151s;temperatura;34.25°C
tempo;152s;temperatura;34.00°C
tempo;153s;temperatura;33.75°C
tempo;154s;temperatura;34.00°C
tempo;155s;temperatura;34.25°C
tempo;156s;temperatura;34.00°C
tempo;157s;temperatura;33.75°C
tempo;158s;temperatura;34.25°C
tempo;159s;temperatura;34.00°C
tempo;160s;temperatura;34.25°C
tempo;161s;temperatura;34.00°C
tempo;162s;temperatura;34.00°C
tempo;163s;temperatura;34.00°C
tempo;164s;temperatura;34.00°C
tempo;165s;temperatura;33.75°C
tempo;166s;temperatura;34.25°C
tempo;167s;temperatura;34.00°C
tempo;168s;temperatura;34.75°C
tempo;169s;temperatura;34.25°C
tempo;170s;temperatura;34.25°C
tempo;171s;temperatura;34.50°C
tempo;172s;temperatura;34.25°C
tempo;173s;temperatura;34.25°C
tempo;174s;temperatura;34.25°C
tempo;175s;temperatura;34.50°C
tempo;176s;temperatura;34.25°C
tempo;177s;temperatura;34.00°C
tempo;178s;temperatura;34.25°C
tempo;179s;temperatura;34.25°C
tempo;180s;temperatura;34.50°C
tempo;181s;temperatura;34.50°C
tempo;182s;temperatura;34.25°C
tempo;183s;temperatura;34.50°C
tempo;184s;temperatura;34.50°C
tempo;185s;temperatura;34.25°C
tempo;186s;temperatura;34.25°C
tempo;187s;temperatura;34.50°C
tempo;188s;temperatura;34.25°C
tempo;189s;temperatura;34.50°C
tempo;190s;temperatura;34.50°C
tempo;191s;temperatura;34.50°C
tempo;192s;temperatura;34.25°C
tempo;193s;temperatura;34.25°C
tempo;194s;temperatura;35.00°C
tempo;195s;temperatura;34.75°C
tempo;196s;temperatura;34.75°C
tempo;197s;temperatura;34.50°C
tempo;198s;temperatura;34.75°C
tempo;199s;temperatura;34.50°C
tempo;200s;temperatura;34.75°C
tempo;201s;temperatura;34.25°C
tempo;202s;temperatura;34.75°C
tempo;203s;temperatura;34.25°C
tempo;204s;temperatura;35.00°C
tempo;205s;temperatura;34.75°C
tempo;206s;temperatura;35.25°C
tempo;207s;temperatura;35.25°C
tempo;208s;temperatura;34.75°C
tempo;209s;temperatura;35.25°C
tempo;210s;temperatura;35.25°C
tempo;211s;temperatura;35.00°C
tempo;212s;temperatura;35.00°C
tempo;213s;temperatura;35.00°C
tempo;214s;temperatura;35.00°C
tempo;215s;temperatura;35.00°C
tempo;216s;temperatura;35.25°C
tempo;217s;temperatura;35.50°C
tempo;218s;temperatura;35.25°C
tempo;219s;temperatura;35.25°C
tempo;220s;temperatura;35.50°C
tempo;221s;temperatura;35.50°C
tempo;222s;temperatura;35.50°C
tempo;223s;temperatura;35.25°C
tempo;224s;temperatura;35.25°C
tempo;225s;temperatura;35.00°C
tempo;226s;temperatura;35.25°C
tempo;227s;temperatura;35.50°C
tempo;228s;temperatura;35.50°C
tempo;229s;temperatura;35.50°C
tempo;230s;temperatura;35.25°C
tempo;231s;temperatura;35.50°C
tempo;232s;temperatura;35.50°C
tempo;233s;temperatura;35.25°C
tempo;234s;temperatura;35.25°C
tempo;235s;temperatura;35.50°C
tempo;236s;temperatura;35.50°C
tempo;237s;temperatura;35.75°C
tempo;238s;temperatura;35.25°C
tempo;239s;temperatura;35.75°C
tempo;240s;temperatura;35.50°C
tempo;241s;temperatura;35.75°C
tempo;242s;temperatura;35.50°C
tempo;243s;temperatura;35.75°C
tempo;244s;temperatura;35.50°C
tempo;245s;temperatura;36.00°C
tempo;246s;temperatura;35.75°C
tempo;247s;temperatura;36.00°C
tempo;248s;temperatura;35.50°C
tempo;249s;temperatura;36.00°C
tempo;250s;temperatura;36.00°C
tempo;251s;temperatura;35.50°C
tempo;252s;temperatura;35.75°C
tempo;253s;temperatura;35.75°C
tempo;254s;temperatura;35.50°C
tempo;255s;temperatura;36.00°C
tempo;256s;temperatura;35.25°C
tempo;257s;temperatura;36.00°C
tempo;258s;temperatura;36.00°C
tempo;259s;temperatura;36.00°C
tempo;260s;temperatura;36.00°C
tempo;261s;temperatura;36.25°C
tempo;262s;temperatura;36.25°C
tempo;263s;temperatura;35.50°C
tempo;264s;temperatura;36.25°C
tempo;265s;temperatura;36.00°C
tempo;266s;temperatura;36.25°C
tempo;267s;temperatura;36.50°C
tempo;268s;temperatura;36.25°C
tempo;269s;temperatura;36.50°C
tempo;270s;temperatura;36.00°C
tempo;271s;temperatura;36.25°C
tempo;272s;temperatura;36.50°C
tempo;273s;temperatura;36.50°C
tempo;274s;temperatura;36.50°C
tempo;275s;temperatura;36.50°C
tempo;276s;temperatura;36.25°C
tempo;277s;temperatura;36.75°C
tempo;278s;temperatura;36.25°C
tempo;279s;temperatura;36.50°C
tempo;280s;temperatura;36.50°C
tempo;281s;temperatura;36.50°C
tempo;282s;temperatura;36.75°C
tempo;283s;temperatura;36.75°C
tempo;284s;temperatura;36.75°C
tempo;285s;temperatura;36.75°C
tempo;286s;temperatura;37.00°C
tempo;287s;temperatura;36.75°C
tempo;288s;temperatura;37.00°C
tempo;289s;temperatura;36.50°C
tempo;290s;temperatura;37.00°C
tempo;291s;temperatura;36.75°C
tempo;292s;temperatura;36.75°C
tempo;293s;temperatura;36.75°C
tempo;294s;temperatura;37.25°C
tempo;295s;temperatura;36.75°C
tempo;296s;temperatura;37.00°C
tempo;297s;temperatura;37.00°C
tempo;298s;temperatura;37.25°C
tempo;299s;temperatura;37.00°C
tempo;300s;temperatura;37.00°C
tempo;301s;temperatura;36.75°C
tempo;302s;temperatura;37.50°C
tempo;303s;temperatura;37.50°C
tempo;304s;temperatura;37.50°C
tempo;305s;temperatura;37.50°C
tempo;306s;temperatura;37.50°C
tempo;307s;temperatura;37.75°C
tempo;308s;temperatura;37.75°C
tempo;309s;temperatura;37.25°C
tempo;310s;temperatura;37.50°C
tempo;311s;temperatura;37.25°C
tempo;312s;temperatura;37.50°C
tempo;313s;temperatura;37.75°C
tempo;314s;temperatura;37.75°C
tempo;315s;temperatura;37.50°C
tempo;316s;temperatura;37.75°C
tempo;317s;temperatura;37.50°C
tempo;318s;temperatura;37.25°C
tempo;319s;temperatura;37.75°C
tempo;320s;temperatura;38.00°C
tempo;321s;temperatura;38.00°C
tempo;322s;temperatura;38.00°C
tempo;323s;temperatura;38.00°C
tempo;324s;temperatura;37.50°C
tempo;325s;temperatura;38.00°C
tempo;326s;temperatura;38.00°C
tempo;327s;temperatura;38.25°C
tempo;328s;temperatura;38.25°C
tempo;329s;temperatura;38.00°C
tempo;330s;temperatura;38.25°C
tempo;331s;temperatura;38.25°C
tempo;332s;temperatura;38.25°C
tempo;333s;temperatura;37.75°C
tempo;334s;temperatura;38.50°C
tempo;335s;temperatura;38.25°C
tempo;336s;temperatura;38.25°C
tempo;337s;temperatura;38.25°C
tempo;338s;temperatura;38.00°C
tempo;339s;temperatura;38.50°C
tempo;340s;temperatura;38.50°C
tempo;341s;temperatura;38.50°C
tempo;342s;temperatura;38.50°C
tempo;343s;temperatura;38.50°C
tempo;344s;temperatura;38.50°C
tempo;345s;temperatura;38.75°C
tempo;346s;temperatura;38.25°C
tempo;347s;temperatura;38.75°C
tempo;348s;temperatura;38.75°C
tempo;349s;temperatura;38.50°C
tempo;350s;temperatura;39.00°C
tempo;351s;temperatura;38.75°C
tempo;352s;temperatura;38.75°C
tempo;353s;temperatura;38.50°C
tempo;354s;temperatura;38.75°C
tempo;355s;temperatura;39.00°C
tempo;356s;temperatura;38.75°C
tempo;357s;temperatura;39.00°C
tempo;358s;temperatura;38.50°C
tempo;359s;temperatura;38.75°C
tempo;360s;temperatura;38.75°C
tempo;361s;temperatura;39.25°C
tempo;362s;temperatura;39.50°C
tempo;363s;temperatura;39.00°C
tempo;364s;temperatura;39.00°C
tempo;365s;temperatura;38.50°C
tempo;366s;temperatura;39.25°C
tempo;367s;temperatura;39.25°C
tempo;368s;temperatura;39.25°C
tempo;369s;temperatura;39.50°C
tempo;370s;temperatura;39.25°C
tempo;371s;temperatura;39.50°C
tempo;372s;temperatura;39.75°C
tempo;373s;temperatura;39.25°C
tempo;374s;temperatura;39.00°C
tempo;375s;temperatura;39.75°C
tempo;376s;temperatura;39.75°C
tempo;377s;temperatura;39.50°C
tempo;378s;temperatura;40.00°C
tempo;379s;temperatura;40.00°C
tempo;380s;temperatura;40.00°C
tempo;381s;temperatura;39.50°C
tempo;382s;temperatura;39.75°C
tempo;383s;temperatura;40.00°C
tempo;384s;temperatura;39.75°C
tempo;385s;temperatura;39.75°C
tempo;386s;temperatura;39.75°C
tempo;387s;temperatura;39.75°C
tempo;388s;temperatura;39.75°C
tempo;389s;temperatura;39.50°C
tempo;390s;temperatura;40.25°C
tempo;391s;temperatura;39.75°C
tempo;392s;temperatura;40.25°C
tempo;393s;temperatura;40.00°C
tempo;394s;temperatura;39.75°C
tempo;395s;temperatura;40.25°C
tempo;396s;temperatura;40.00°C
tempo;397s;temperatura;40.50°C
tempo;398s;temperatura;40.25°C
tempo;399s;temperatura;40.25°C
tempo;400s;temperatura;40.50°C
tempo;401s;temperatura;40.50°C
tempo;402s;temperatura;40.50°C
tempo;403s;temperatura;40.75°C
tempo;404s;temperatura;40.25°C
tempo;405s;temperatura;40.00°C
tempo;406s;temperatura;40.50°C
tempo;407s;temperatura;41.00°C
tempo;408s;temperatura;40.75°C
tempo;409s;temperatura;40.50°C
tempo;410s;temperatura;41.00°C
tempo;411s;temperatura;40.75°C
tempo;412s;temperatura;40.75°C
tempo;413s;temperatura;40.75°C
tempo;414s;temperatura;40.75°C
tempo;415s;temperatura;41.00°C
tempo;416s;temperatura;41.00°C
tempo;417s;temperatura;41.25°C
tempo;418s;temperatura;41.25°C
tempo;419s;temperatura;41.00°C
tempo;420s;temperatura;41.00°C
tempo;421s;temperatura;41.50°C
tempo;422s;temperatura;41.00°C
tempo;423s;temperatura;41.50°C
tempo;424s;temperatura;41.50°C
tempo;425s;temperatura;41.50°C
tempo;426s;temperatura;41.75°C
tempo;427s;temperatura;41.25°C
tempo;428s;temperatura;40.75°C
tempo;429s;temperatura;41.50°C
tempo;430s;temperatura;41.50°C
tempo;431s;temperatura;41.50°C
tempo;432s;temperatura;41.75°C
tempo;433s;temperatura;41.75°C
tempo;434s;temperatura;41.50°C
tempo;435s;temperatura;41.50°C
tempo;436s;temperatura;41.25°C
tempo;437s;temperatura;41.50°C
tempo;438s;temperatura;42.00°C
tempo;439s;temperatura;41.75°C
tempo;440s;temperatura;42.00°C
tempo;441s;temperatura;41.50°C
tempo;442s;temperatura;42.00°C
tempo;443s;temperatura;41.75°C
tempo;444s;temperatura;42.25°C
tempo;445s;temperatura;42.25°C
tempo;446s;temperatura;42.00°C
tempo;447s;temperatura;42.00°C
tempo;448s;temperatura;42.00°C
tempo;449s;temperatura;41.75°C
tempo;450s;temperatura;42.25°C
tempo;451s;temperatura;42.25°C
tempo;452s;temperatura;42.50°C
tempo;453s;temperatura;42.50°C
tempo;454s;temperatura;42.25°C
tempo;455s;temperatura;42.50°C
tempo;456s;temperatura;42.25°C
tempo;457s;temperatura;42.75°C
tempo;458s;temperatura;42.75°C
tempo;459s;temperatura;42.50°C
tempo;460s;temperatura;42.25°C
tempo;461s;temperatura;43.00°C
tempo;462s;temperatura;42.50°C
tempo;463s;temperatura;42.00°C
tempo;464s;temperatura;42.75°C
tempo;465s;temperatura;42.75°C
tempo;466s;temperatura;42.75°C
tempo;467s;temperatura;42.50°C
tempo;468s;temperatura;42.75°C
tempo;469s;temperatura;42.75°C
tempo;470s;temperatura;43.25°C
tempo;471s;temperatura;43.00°C
tempo;472s;temperatura;42.75°C
tempo;473s;temperatura;42.75°C
tempo;474s;temperatura;43.25°C
tempo;475s;temperatura;42.75°C
tempo;476s;temperatura;43.00°C
tempo;477s;temperatura;43.00°C
tempo;478s;temperatura;43.50°C
tempo;479s;temperatura;43.50°C
tempo;480s;temperatura;43.50°C
tempo;481s;temperatura;43.25°C
tempo;482s;temperatura;43.25°C
tempo;483s;temperatura;43.50°C
tempo;484s;temperatura;43.75°C
tempo;485s;temperatura;43.50°C
tempo;486s;temperatura;43.75°C
tempo;487s;temperatura;43.75°C
tempo;488s;temperatura;44.00°C
tempo;489s;temperatura;44.00°C
tempo;490s;temperatura;44.00°C
tempo;491s;temperatura;44.25°C
tempo;492s;temperatura;44.25°C
tempo;493s;temperatura;43.75°C
tempo;494s;temperatura;44.50°C
tempo;495s;temperatura;43.75°C
tempo;496s;temperatura;44.50°C
tempo;497s;temperatura;44.25°C
tempo;498s;temperatura;44.25°C
tempo;499s;temperatura;44.00°C
tempo;500s;temperatura;44.00°C
tempo;501s;temperatura;44.50°C
tempo;502s;temperatura;44.50°C
tempo;503s;temperatura;44.00°C
tempo;504s;temperatura;44.25°C
tempo;505s;temperatura;44.75°C
tempo;506s;temperatura;44.75°C
tempo;507s;temperatura;44.50°C
tempo;508s;temperatura;44.75°C
tempo;509s;temperatura;44.75°C
tempo;510s;temperatura;44.25°C
tempo;511s;temperatura;44.75°C
tempo;512s;temperatura;44.75°C
tempo;513s;temperatura;45.00°C
tempo;514s;temperatura;44.75°C
tempo;515s;temperatura;45.00°C
tempo;516s;temperatura;44.75°C
tempo;517s;temperatura;45.00°C
tempo;518s;temperatura;45.25°C
tempo;519s;temperatura;45.25°C
tempo;520s;temperatura;44.75°C
tempo;521s;temperatura;45.50°C
tempo;522s;temperatura;45.25°C
tempo;523s;temperatura;45.25°C
tempo;524s;temperatura;45.50°C
tempo;525s;temperatura;45.50°C
tempo;526s;temperatura;45.50°C
tempo;527s;temperatura;45.00°C
tempo;528s;temperatura;45.50°C
tempo;529s;temperatura;45.50°C
tempo;530s;temperatura;45.75°C
tempo;531s;temperatura;45.50°C
tempo;532s;temperatura;45.25°C
tempo;533s;temperatura;45.75°C
tempo;534s;temperatura;45.75°C
tempo;535s;temperatura;45.00°C
tempo;536s;temperatura;46.00°C
tempo;537s;temperatura;45.50°C
tempo;538s;temperatura;46.00°C
tempo;539s;temperatura;45.75°C
tempo;540s;temperatura;45.75°C
tempo;541s;temperatura;46.00°C
tempo;542s;temperatura;46.50°C
tempo;543s;temperatura;46.25°C
tempo;544s;temperatura;46.00°C
tempo;545s;temperatura;45.75°C
tempo;546s;temperatura;46.25°C
tempo;547s;temperatura;45.75°C
tempo;548s;temperatura;46.50°C
tempo;549s;temperatura;46.50°C
tempo;550s;temperatura;46.50°C
tempo;551s;temperatura;46.50°C
tempo;552s;temperatura;46.00°C
tempo;553s;temperatura;46.50°C
tempo;554s;temperatura;46.00°C
tempo;555s;temperatura;46.75°C
tempo;556s;temperatura;46.25°C
tempo;557s;temperatura;46.75°C
tempo;558s;temperatura;46.50°C
tempo;559s;temperatura;47.00°C
tempo;560s;temperatura;46.25°C
tempo;561s;temperatura;46.50°C
tempo;562s;temperatura;47.00°C
tempo;563s;temperatura;47.00°C
tempo;564s;temperatura;46.50°C
tempo;565s;temperatura;47.00°C
tempo;566s;temperatura;47.25°C
tempo;567s;temperatura;47.00°C
tempo;568s;temperatura;47.00°C
tempo;569s;temperatura;46.75°C
tempo;570s;temperatura;46.75°C
tempo;571s;temperatura;47.00°C
tempo;572s;temperatura;47.50°C
tempo;573s;temperatura;47.25°C
tempo;574s;temperatura;47.00°C
tempo;575s;temperatura;47.25°C
tempo;576s;temperatura;47.25°C
tempo;577s;temperatura;47.00°C
tempo;578s;temperatura;47.25°C
tempo;579s;temperatura;47.50°C
tempo;580s;temperatura;47.50°C
tempo;581s;temperatura;47.50°C
tempo;582s;temperatura;47.75°C
tempo;583s;temperatura;47.25°C
tempo;584s;temperatura;47.50°C
tempo;585s;temperatura;47.75°C
tempo;586s;temperatura;47.75°C
tempo;587s;temperatura;47.75°C
tempo;588s;temperatura;48.00°C
tempo;589s;temperatura;47.75°C
tempo;590s;temperatura;48.25°C
tempo;591s;temperatura;48.00°C
tempo;592s;temperatura;48.00°C
tempo;593s;temperatura;47.75°C
tempo;594s;temperatura;48.00°C
tempo;595s;temperatura;47.75°C
tempo;596s;temperatura;47.50°C
tempo;597s;temperatura;48.00°C
tempo;598s;temperatura;48.50°C
tempo;599s;temperatura;48.00°C
tempo;600s;temperatura;48.25°C
tempo;601s;temperatura;48.75°C
tempo;602s;temperatura;48.50°C
tempo;603s;temperatura;48.25°C
tempo;604s;temperatura;48.50°C
tempo;605s;temperatura;48.00°C
tempo;606s;temperatura;48.75°C
tempo;607s;temperatura;48.75°C
tempo;608s;temperatura;48.75°C
tempo;609s;temperatura;48.50°C
tempo;610s;temperatura;48.75°C
tempo;611s;temperatura;48.50°C
tempo;612s;temperatura;49.00°C
tempo;613s;temperatura;48.75°C
tempo;614s;temperatura;49.00°C
tempo;615s;temperatura;49.00°C
tempo;616s;temperatura;48.50°C
tempo;617s;temperatura;48.50°C
tempo;618s;temperatura;49.00°C
tempo;619s;temperatura;48.75°C
tempo;620s;temperatura;48.75°C
tempo;621s;temperatura;48.75°C
tempo;622s;temperatura;49.25°C
tempo;623s;temperatura;49.25°C
tempo;624s;temperatura;49.00°C
tempo;625s;temperatura;49.50°C
tempo;626s;temperatura;49.25°C
tempo;627s;temperatura;49.50°C
tempo;628s;temperatura;49.25°C
tempo;629s;temperatura;49.50°C
tempo;630s;temperatura;49.50°C
tempo;631s;temperatura;49.50°C
tempo;632s;temperatura;49.50°C
tempo;633s;temperatura;49.00°C
tempo;634s;temperatura;49.75°C
tempo;635s;temperatura;49.50°C
tempo;636s;temperatura;49.00°C
tempo;637s;temperatura;49.50°C
tempo;638s;temperatura;49.75°C
tempo;639s;temperatura;49.75°C
tempo;640s;temperatura;50.00°C
tempo;641s;temperatura;49.50°C
tempo;642s;temperatura;49.50°C
tempo;643s;temperatura;50.00°C
tempo;644s;temperatura;50.25°C
tempo;645s;temperatura;50.25°C
tempo;646s;temperatura;49.75°C
tempo;647s;temperatura;50.00°C
tempo;648s;temperatura;50.00°C
tempo;649s;temperatura;50.25°C
tempo;650s;temperatura;49.50°C
tempo;651s;temperatura;50.00°C
tempo;652s;temperatura;50.50°C
tempo;653s;temperatura;50.25°C
tempo;654s;temperatura;50.50°C
tempo;655s;temperatura;50.50°C
tempo;656s;temperatura;50.50°C
tempo;657s;temperatura;50.25°C
tempo;658s;temperatura;50.50°C
tempo;659s;temperatura;50.50°C
tempo;660s;temperatura;50.50°C
tempo;661s;temperatura;50.50°C
tempo;662s;temperatura;50.25°C
tempo;663s;temperatura;50.25°C
tempo;664s;temperatura;50.75°C
tempo;665s;temperatura;50.00°C
tempo;666s;temperatura;50.75°C
tempo;667s;temperatura;50.75°C
tempo;668s;temperatura;50.75°C
tempo;669s;temperatura;50.75°C
tempo;670s;temperatura;50.75°C
tempo;671s;temperatura;50.50°C
tempo;672s;temperatura;50.75°C
tempo;673s;temperatura;51.00°C
tempo;674s;temperatura;51.25°C
tempo;675s;temperatura;51.00°C
tempo;676s;temperatura;51.50°C
tempo;677s;temperatura;51.25°C
tempo;678s;temperatura;50.75°C
tempo;679s;temperatura;51.00°C
tempo;680s;temperatura;51.25°C
tempo;681s;temperatura;51.25°C
tempo;682s;temperatura;51.50°C
tempo;683s;temperatura;51.25°C
tempo;684s;temperatura;51.75°C
tempo;685s;temperatura;51.00°C
tempo;686s;temperatura;51.50°C
tempo;687s;temperatura;51.25°C
tempo;688s;temperatura;51.00°C
tempo;689s;temperatura;51.75°C
tempo;690s;temperatura;51.00°C
tempo;691s;temperatura;51.75°C
tempo;692s;temperatura;51.75°C
tempo;693s;temperatura;51.50°C
tempo;694s;temperatura;52.00°C
tempo;695s;temperatura;51.50°C
tempo;696s;temperatura;51.75°C
tempo;697s;temperatura;52.25°C
tempo;698s;temperatura;51.75°C
tempo;699s;temperatura;52.00°C
tempo;700s;temperatura;52.50°C
tempo;701s;temperatura;52.00°C
tempo;702s;temperatura;52.50°C
tempo;703s;temperatura;51.75°C
tempo;704s;temperatura;52.25°C
tempo;705s;temperatura;52.00°C
tempo;706s;temperatura;52.75°C
tempo;707s;temperatura;52.25°C
tempo;708s;temperatura;52.25°C
tempo;709s;temperatura;52.50°C
tempo;710s;temperatura;52.75°C
tempo;711s;temperatura;52.75°C
tempo;712s;temperatura;52.50°C
tempo;713s;temperatura;52.50°C
tempo;714s;temperatura;52.75°C
tempo;715s;temperatura;52.00°C
tempo;716s;temperatura;53.00°C
tempo;717s;temperatura;53.00°C
tempo;718s;temperatura;53.00°C
tempo;719s;temperatura;52.50°C
tempo;720s;temperatura;53.00°C
tempo;721s;temperatura;53.00°C
tempo;722s;temperatura;53.00°C
tempo;723s;temperatura;53.00°C
tempo;724s;temperatura;52.50°C
tempo;725s;temperatura;53.25°C
tempo;726s;temperatura;53.25°C
tempo;727s;temperatura;52.50°C
tempo;728s;temperatura;52.75°C
tempo;729s;temperatura;53.50°C
tempo;730s;temperatura;52.75°C
tempo;731s;temperatura;53.25°C
tempo;732s;temperatura;53.25°C
tempo;733s;temperatura;52.75°C
tempo;734s;temperatura;53.50°C
tempo;735s;temperatura;53.50°C
tempo;736s;temperatura;53.50°C
tempo;737s;temperatura;53.00°C
tempo;738s;temperatura;53.50°C
tempo;739s;temperatura;53.50°C
tempo;740s;temperatura;53.50°C
tempo;741s;temperatura;53.50°C
tempo;742s;temperatura;53.50°C
tempo;743s;temperatura;53.75°C
tempo;744s;temperatura;53.25°C
tempo;745s;temperatura;53.75°C
tempo;746s;temperatura;54.00°C
tempo;747s;temperatura;53.50°C
tempo;748s;temperatura;53.75°C
tempo;749s;temperatura;54.00°C
tempo;750s;temperatura;53.75°C
tempo;751s;temperatura;54.00°C
tempo;752s;temperatura;53.50°C
tempo;753s;temperatura;53.25°C
tempo;754s;temperatura;53.75°C
tempo;755s;temperatura;54.25°C
tempo;756s;temperatura;53.75°C
tempo;757s;temperatura;54.25°C
tempo;758s;temperatura;54.00°C
tempo;759s;temperatura;53.75°C
tempo;760s;temperatura;53.75°C
tempo;761s;temperatura;54.00°C
tempo;762s;temperatura;53.50°C
tempo;763s;temperatura;54.50°C
tempo;764s;temperatura;54.25°C
tempo;765s;temperatura;54.25°C
tempo;766s;temperatura;54.25°C
tempo;767s;temperatura;54.25°C
tempo;768s;temperatura;54.50°C
tempo;769s;temperatura;54.50°C
tempo;770s;temperatura;54.00°C
tempo;771s;temperatura;54.75°C
tempo;772s;temperatura;54.25°C
tempo;773s;temperatura;54.75°C
tempo;774s;temperatura;54.50°C
tempo;775s;temperatura;54.75°C
tempo;776s;temperatura;55.00°C
tempo;777s;temperatura;55.00°C
tempo;778s;temperatura;55.00°C
tempo;779s;temperatura;55.00°C
